Match(start=255958, end=255968, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=257281, end=257291, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=258288, end=258298, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=259471, end=259481, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=260327, end=260337, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=261230, end=261240, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=262062, end=262072, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=263001, end=263011, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=264229, end=264239, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=265237, end=265247, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=266486, end=266496, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=267554, end=267564, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=268610, end=268620, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=269626, end=269636, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=270647, end=270657, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=271656, end=271666, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=272709, end=272719, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=273786, end=273796, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=274788, end=274798, dist=5, matched=bytearray(b'ts) report')) FIlename=processed/811.txt
Match(start=275773, end=275784, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=276701, end=276712, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=277693, end=277704, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=278638, end=278649, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=279688, end=279699, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=280742, end=280753, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=281896, end=281907, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=283135, end=283146, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=284057, end=284068, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=284988, end=284999, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=285983, end=285994, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=286924, end=286935, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=287868, end=287879, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=288974, end=288985, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=290057, end=290068, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=290932, end=290943, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=291857, end=291868, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=292729, end=292740, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=293669, end=293680, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=294495, end=294506, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=295539, end=295550, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=296466, end=296477, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=297347, end=297358, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=298226, end=298237, dist=5, matched=bytearray(b'ases report')) FIlename=processed/811.txt
Match(start=1392, end=1406, dist=5, matched=bytearray(b'another report')) FIlename=processed/829.txt
Match(start=2935, end=2946, dist=5, matched=bytearray(b' its report')) FIlename=processed/855.txt
Match(start=3246, end=3255, dist=5, matched=bytearray(b'al report')) FIlename=processed/855.txt
Match(start=9312, end=9326, dist=5, matched=bytearray(b'abled a report')) FIlename=processed/855.txt
Match(start=21530, end=21541, dist=5, matched=bytearray(b'at the prot')) FIlename=processed/855.txt
Match(start=25063, end=25074, dist=4, matched=bytearray(b'aths report')) FIlename=processed/855.txt
Match(start=25694, end=25708, dist=5, matched=bytearray(b'ath was report')) FIlename=processed/855.txt
Match(start=30832, end=30840, dist=5, matched=bytearray(b'a report')) FIlename=processed/855.txt
Match(start=32633, end=32641, dist=5, matched=bytearray(b'a report')) FIlename=processed/855.txt
Match(start=33162, end=33170, dist=5, matched=bytearray(b'a report')) FIlename=processed/855.txt
Match(start=33813, end=33821, dist=5, matched=bytearray(b'a report')) FIlename=processed/855.txt
Match(start=34017, end=34028, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=34580, end=34588, dist=5, matched=bytearray(b'a report')) FIlename=processed/855.txt
Match(start=34767, end=34778, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=37075, end=37086, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=37549, end=37560, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=38290, end=38301, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=38721, end=38732, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=39484, end=39495, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=40181, end=40192, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=40967, end=40978, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=41475, end=41486, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=42055, end=42066, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=42647, end=42658, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=43626, end=43637, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=44190, end=44201, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=44721, end=44732, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=45248, end=45259, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=45755, end=45766, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=46261, end=46272, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=46832, end=46843, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=47353, end=47364, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=47875, end=47886, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=48389, end=48400, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=48883, end=48894, dist=5, matched=bytearray(b'ases report')) FIlename=processed/855.txt
Match(start=3564, end=3578, dist=5, matched=bytearray(b'at the age of ')) FIlename=processed/857.txt
Match(start=814, end=828, dist=5, matched=bytearray(b'at the age of ')) FIlename=processed/858.txt
Match(start=10837, end=10848, dist=5, matched=bytearray(b'ases report')) FIlename=processed/871.txt
Match(start=11164, end=11175, dist=5, matched=bytearray(b'ases report')) FIlename=processed/871.txt
Match(start=11851, end=11862, dist=4, matched=bytearray(b'aths report')) FIlename=processed/871.txt
Match(start=17823, end=17833, dist=5, matched=bytearray(b'any report')) FIlename=processed/871.txt
Match(start=570, end=581, dist=4, matched=bytearray(b'th a report')) FIlename=processed/876.txt
Match(start=1073, end=1083, dist=5, matched=bytearray(b' that port')) FIlename=processed/892.txt
Match(start=1669, end=1682, dist=5, matched=bytearray(b'at the artist')) FIlename=processed/892.txt
Match(start=7293, end=7302, dist=5, matched=bytearray(b'as report')) FIlename=processed/894.txt
Match(start=8464, end=8478, dist=5, matched=bytearray(b'ath was report')) FIlename=processed/894.txt
Match(start=5823, end=5833, dist=5, matched=bytearray(b'and report')) FIlename=processed/896.txt
Match(start=9097, end=9106, dist=5, matched=bytearray(b'as report')) FIlename=processed/905.txt
Match(start=13002, end=13015, dist=5, matched=bytearray(b'al was report')) FIlename=processed/905.txt
Match(start=8534, end=8548, dist=5, matched=bytearray(b'ath was report')) FIlename=processed/911.txt
Match(start=3126, end=3136, dist=5, matched=bytearray(b'at the ori')) FIlename=processed/940.txt
Match(start=2910, end=2922, dist=5, matched=bytearray(b' the airport')) FIlename=processed/941.txt
Match(start=3095, end=3109, dist=3, matched=bytearray(b'at the airport')) FIlename=processed/941.txt
Match(start=3836, end=3850, dist=5, matched=bytearray(b'to the airport')) FIlename=processed/941.txt
Match(start=882, end=894, dist=5, matched=bytearray(b'at the front')) FIlename=processed/952.txt
Match(start=1218, end=1232, dist=5, matched=bytearray(b'at the age of ')) FIlename=processed/957.txt
Match(start=256, end=264, dist=5, matched=bytearray(b'h report')) FIlename=processed/958.txt
Match(start=1250, end=1259, dist=5, matched=bytearray(b'as report')) FIlename=processed/961.txt
Match(start=472, end=486, dist=5, matched=bytearray(b'at the age of ')) FIlename=processed/965.txt
Match(start=1167, end=1181, dist=5, matched=bytearray(b'at the age of ')) FIlename=processed/974.txt
Match(start=1426, end=1440, dist=5, matched=bytearray(b'at the age of ')) FIlename=processed/974.txt
Match(start=376, end=386, dist=5, matched=bytearray(b'am, report')) FIlename=processed/977.txt
Match(start=563, end=573, dist=5, matched=bytearray(b'are report')) FIlename=processed/977.txt
Match(start=894, end=904, dist=5, matched=bytearray(b'are report')) FIlename=processed/977.txt
Match(start=2041, end=2049, dist=5, matched=bytearray(b't report')) FIlename=processed/979.txt
Match(start=2532, end=2546, dist=5, matched=bytearray(b'at the age of ')) FIlename=processed/979.txt
Match(start=884, end=895, dist=5, matched=bytearray(b'tial report')) FIlename=processed/989.txt
